product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B08FQV45RQ,2,The Honest Company Plant-Based Hand Sanitizer Spray ,Kills 99.9% of Germs,15.56,10.99,,,,,,"1,165",4.6 out of 5 stars,https://www.amazon.com/dp/B08FQV45RQ,https://m.media-amazon.com/images/I/41BDLz92PVL.jpg,SENSATION,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2Y9759Y60YYXD&asin=B08FQV45RQ&ref_=dp_merchant_link
B07NTPQRKV,2,Honest Beauty Vitamin C Radiance Brightening Serum ,Improves Skin Tone + Complexion,16.08,,,,,,,"2,900",4.4 out of 5 stars,https://www.amazon.com/dp/B07NTPQRKV,https://m.media-amazon.com/images/I/21itK31hC3L.jpg,,
B07LBGYN7P,2,The Honest Company Hydrating Face + Body Lotion ,Fast Absorbing,9.00,,,,,,,"2,014",4.4 out of 5 stars,https://www.amazon.com/dp/B07LBGYN7P,https://m.media-amazon.com/images/I/61xU8S+-vFL.jpg,,
B07G4QSMLS,2,The Honest Company Clean Conscious Diapers ,Plant-Based,22.52,,,,,,,"39,874",4.6 out of 5 stars,https://www.amazon.com/dp/B07G4QSMLS,https://m.media-amazon.com/images/I/81aOBcpdnuL.jpg,,
B01NASH63G,2,The Honest Company Clean Conscious Wipes ,99% Water,18.99,,,,,,,"10,598",4.8 out of 5 stars,https://www.amazon.com/dp/B01NASH63G,https://m.media-amazon.com/images/I/51gAiEINB8L.jpg,,
B013ILBOZ2,2,The Honest Company Love The Tatas Postnatal Lactation Plus Supplement ,NSF-Certified,13.16,,,,,,,"2,475",4.0 out of 5 stars,https://www.amazon.com/dp/B013ILBOZ2,https://m.media-amazon.com/images/I/31y9V3X8-rL.jpg,sandlop,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1IR99TCBMHG4D&asin=B013ILBOZ2&ref_=dp_merchant_link
B07SH6HN2X,2,The Honest Company Clean Conscious Wipes ,99% Water,18.99,,,,,,,"3,727",4.8 out of 5 stars,https://www.amazon.com/dp/B07SH6HN2X,https://m.media-amazon.com/images/I/41gPQfHyTeL.jpg,,
B07GSB884R,2,The Honest Company Clean Conscious Diapers ,Plant-Based,59.98,,,,,,,"39,874",4.6 out of 5 stars,https://www.amazon.com/dp/B07GSB884R,https://m.media-amazon.com/images/I/8140sAFvekL.jpg,,
B08PY537DK,2,The Honest Company Honest Mama Glow On Body + Belly Oil ,Organic,13.49,,,,,,,703,4.6 out of 5 stars,https://www.amazon.com/dp/B08PY537DK,https://m.media-amazon.com/images/I/51Y05gRu7FL.jpg,,
B08ZKSND9V,2,The Honest Company Clean Conscious Training Pants ,Plant-Based,26.06,,,,,,,268,4.0 out of 5 stars,https://www.amazon.com/dp/B08ZKSND9V,https://m.media-amazon.com/images/I/51-TmbUKXfL.jpg,,
B0958CJQ8N,2,The Honest Company Nourish + Cleanse Benefit Wipes ,Cleansing Multi-Tasking Wipes,3.99,,,,,,,810,4.5 out of 5 stars,https://www.amazon.com/dp/B0958CJQ8N,https://m.media-amazon.com/images/I/31vcxJbiGXL.jpg,,
B08PXP59L6,2,The Honest Company Honest Mama Calm Your Nip Balm ,USDA Certified Organic Nipple Cream,13.49,,,,,,,"1,085",4.7 out of 5 stars,https://www.amazon.com/dp/B08PXP59L6,https://m.media-amazon.com/images/I/31yjQegoQvL.jpg,,
