product_id,marketplace_id,product_title,title_desc,product_price,list_price,manufacturer,upc,model_name,product_dimensions,product_weight,customer_ratings,average_rating,listing_url,image_url,seller_name,seller_url
B0C2831S1S,2,TANGBOLIBO Laptop Case,14 inch Laptop Sleeve with Handle Water Resistant Durable Computer Bag Notebook,9.99,,TANGBOLIBO,,,15.31 x 11.89 x 1.42,8.1 oz,375,4.5 out of 5 stars,https://www.amazon.com/TANGBOLIBO-Resistant-Durable-Computer-Notebook/dp/B0C2831S1S/,https://m.media-amazon.com/images/I/71LcIaIzEDL.jpg,DAGELTD,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AC7YVWTS9SGK2&asin=B0C2831S1S&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CD6WBKV9,2,"NIDOO Laptop Sleeve 17 inch Computer Protective Carrying Case Portable Cover for 17.3 inch Lenovo Legion 5 / IdeaPad 3 / Dell G7 17 / XPS 17 / HP Envy Laptop 17 470/17.3"" Acer Nitro 5 AMD/Asus",,19.99,19.99,NIDOO,N-LP01-17BK,,17.36 x 13.5 x 1.3,13.4 oz,"6,825",4.7 out of 5 stars,https://www.amazon.com/NIDOO-Computer-Protective-Carrying-Portable/dp/B0CD6WBKV9/,https://m.media-amazon.com/images/I/81AybVcHxML.jpg,NIDOO US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V0D00L6QXWB9&asin=B0CD6WBKV9&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C6FK1LMG,2,"mCover Case ONLY Compatible for 2022~2023 14"" HP Pavilion X360 14-EKxxxx Series 2-in-1 Convertible Laptop PC (NOT Fitting Other HP Models) - Clear",,21.99,,"iPearl Inc, USA",mCover-HP-Pavilion-x360-14-EK-Clear,,12.78 x 8.33 x 0.88,8.5 oz,42,4.0 out of 5 stars,https://www.amazon.com/mCover-Compatible-2022-2023-14-EKxxxx-Convertible/dp/B0C6FK1LMG/,https://m.media-amazon.com/images/I/51USRbORABL.jpg,iPearl-Inc,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2YKDKC0R8H76Z&asin=B0C6FK1LMG&ref_=dp_merchant_link&isAmazonFulfilled=1
B07KG5GZJC,2,MOSISO Compatible with MacBook Air 13 inch Case 2022 2021 2020 2019 2018 Release A2337 M1 A2179 A1932 Retina Display with Touch ID,Plastic Hard Shell Case & Keyboard Cover Skin,15.99,,Mosiso,MO-2IN1-13ARM-AB,,12.32 x 8.98 x 0.79,9.2 oz,"35,730",4.2 out of 5 stars,https://www.amazon.com/MOSISO-MacBook-Release-Keyboard-Compatible/dp/B07KG5GZJC/,https://m.media-amazon.com/images/I/61zNXl+WwWL.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B07KG5GZJC&ref_=dp_merchant_link&isAmazonFulfilled=1
B0B7WXCMSW,2,NIDOO Laptop Sleeve 17.3 inch Laptop Bag Computer Carrying Case Cover Compatible with Lenovo Legion 5 / HP Gaming Pavilion 17 / Acer Chromebook 317 / Dell G7 17 / MSI for Men Women,Dark Grey,18.99,18.99,NIDOO,,,16.73 x 12.01 x 0.79,15.8 oz,546,4.7 out of 5 stars,https://www.amazon.com/NIDOO-Computer-Carrying-Compatible-Chromebook/dp/B0B7WXCMSW/,https://m.media-amazon.com/images/I/71OG6RgkBIL.jpg,NIDOO US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V0D00L6QXWB9&asin=B0B7WXCMSW&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C85KMZ8W,2,"KIZUNA Laptop Sleeve Case 17 Inch Computer Carrying Bag for LG Gram 17/Dell G7/17.3"" HP ProBook 470/17.3"" Lenovo Ideapad700/Y700/17.3"" DELL Precision 7710Predator PH717-71-746",Black,21.99,21.99,KIZUNA,AB18D-17BK_US@FBA,,17.44 x 12.95 x 1.42,1.1 lbs,12,4.9 out of 5 stars,https://www.amazon.com/KIZUNA-Ideapad700-Precision-7710Predator-PH717-71-746/dp/B0C85KMZ8W/,https://m.media-amazon.com/images/I/81MQuN5XV5L.jpg,kizuna choice,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3412LZVTM89YB&asin=B0C85KMZ8W&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BWHXZZJY,2,Laptop Sleeve 13-14 Inch Case Briefcase Compatible with MacBook Pro 14 inch 2021 M1 Pro/M1 Max A2442 and All Model of 13.3 Inch MacBook Air/Pro,XPS 13,12.79,15.79,Hseok,,,14.45 x 11.34 x 1.38,7 oz,"16,014",4.7 out of 5 stars,https://www.amazon.com/Briefcase-Compatible-MacBook-Popular-Notebooks/dp/B0BWHXZZJY/,https://m.media-amazon.com/images/I/51esllV3NCL.jpg,Hseok,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AM76X42DZPAJ&asin=B0BWHXZZJY&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BZCKYN75,2,"Laptop Case 15 15.6 16 Inch Sleeve Recycled Water Resistant Cover for MacBook Pro 16"" & 15.4""","Surface Book 2/1 15"" and Most Popular 15""-16"" HP Dell Asus Acer Razer MSI Notebooks",13.99,14.99,Hseok,,,16.26 x 12.48 x 1.38,7.8 oz,"16,517",4.7 out of 5 stars,https://www.amazon.com/Recycled-Resistant-MacBook-Surface-Notebooks/dp/B0BZCKYN75/,https://m.media-amazon.com/images/I/61lMhGWwpoL.jpg,Hseok,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AM76X42DZPAJ&asin=B0BZCKYN75&ref_=dp_merchant_link&isAmazonFulfilled=1
B088T1S8DT,2,Voova 17 17.3 Inch Laptop Bag Briefcase,Expandable Multi-function Shoulder Messenger Bag,34.99,46.99,Voova,ONW00002_BK_17.1,,17.44 x 13.19 x 2.44,2.49 lbs,"3,783",4.7 out of 5 stars,https://www.amazon.com/Voova-Briefcase-Expandable-Multi-function-Waterproof/dp/B088T1S8DT/,https://m.media-amazon.com/images/I/81rayceShLL.jpg,Voova,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3CMBNYEZ3CHH3&asin=B088T1S8DT&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C2HLZDVN,2,ESTARER Laptop Bag 17-17.3 Inch,Laptop Case for Men Water-resistant Canvas Computer Bag,25.99,,,,,17.68 x 12.95 x 2.17,1.32 lbs,53,4.7 out of 5 stars,https://www.amazon.com/ESTARER-Water-resistant-Computer-Notebook-Carrying/dp/B0C2HLZDVN/,https://m.media-amazon.com/images/I/81Jnphw7W6L.jpg,Estarer-US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2J0RD2R3IJKHW&asin=B0C2HLZDVN&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C9GNCRDS,2,"NIDOO Laptop Sleeve 13 inch for 13 inch New MacBook Air Pro M2/13.5"" Surface Laptop 4 5","Waterproof EVA Computer Bag for 14"" ThinkPad X1 Yoga Carbon/Lenovo Shockproof Hardshell Carrying Case Handle",28.99,,NIDOO,,,13.58 x 10.87 x 2.05,1.43 lbs,6,5.0 out of 5 stars,https://www.amazon.com/NIDOO-Waterproof-Computer-Shockproof-Hardshell/dp/B0C9GNCRDS/,https://m.media-amazon.com/images/I/81oIz+87xfL.jpg,NIDOO US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V0D00L6QXWB9&asin=B0C9GNCRDS&ref_=dp_merchant_link&isAmazonFulfilled=1
B01EXTWB2I,2,Canvaslove Rose Pattern Water Resistant Laptop Shoulder Messenger Bag for MacBook Pro 16 inch,15.6 inch and 15 inch-16 inch Laptop,14.59,,Canvaslove,BC35056,,17 x 13.2 x 1.8,12.8 oz,"8,537",4.7 out of 5 stars,https://www.amazon.com/Canvaslove-Pattern-Waterproof-Shoulder-Messenger/dp/B01EXTWB2I/,https://m.media-amazon.com/images/I/91Tq-Ifl8KL.jpg,canvaslove,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1XM7XLY9UMS3B&asin=B01EXTWB2I&ref_=dp_merchant_link&isAmazonFulfilled=1
B09WYX42FZ,2,Laptop Sleeve Bag,BAGSMART Laptop Case Compatible with MacBook Air/Pro Retina,9.99,11.99,BAGSMART,,,15 x 11 x 0.8,6.1 oz,380,4.7 out of 5 stars,https://www.amazon.com/BAGSMART-Compatible-MacBook-Notebook-Computer/dp/B09WYX42FZ/,https://m.media-amazon.com/images/I/81P0dd269EL.jpg,BAGSMART DIRECT,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ALWAGRVYS3VJA&asin=B09WYX42FZ&ref_=dp_merchant_link&isAmazonFulfilled=1
B0BM4XS66N,2,Pelican Adventurer - Laptop Bag/Sleeve 16 Inch - [Elastic Carrying Handle] [Secure Zip Lock] Water Resistant & Heavy Duty Case for MacBook Pro 13 / Air M2,HP,51.50,59.99,Case-Mate,PP050142,,12.4 x 2.13 x 15.94,1.9 lbs,189,4.5 out of 5 stars,https://www.amazon.com/Pelican-Adventurer-Elastic-Carrying-Resistant/dp/B0BM4XS66N/,https://m.media-amazon.com/images/I/71jpd5P2nHL.jpg,,
B0B8NG8325,2,Laptop Sleeve 14 Inch Laptop Case Computer Bag for 15 inch New MacBook Air M2 A2941 2023,Surface Laptop 5/4/3 15 inch,16.99,16.99,iKammo,,,14.96 x 10.83 x 0.98,1.76 oz,"5,198",4.6 out of 5 stars,https://www.amazon.com/Computer-Chromebook-VivoBook-Pavilion-EliteBook/dp/B0B8NG8325/,https://m.media-amazon.com/images/I/81IFWljlsmL.jpg,Dachare,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ARNH6M2LQP0A5&asin=B0B8NG8325&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C1NJQ9RW,2,ZHUISUINI Laptop Case Sleeve 15 15.6 16 Inch,Compatible with 16 inch MacBook Pro M2/M1 Pro/Max 2023-2019,12.99,17.00,ZHUISUINI,,,15.28 x 11.34 x 1.18,8.6 oz,16,4.8 out of 5 stars,https://www.amazon.com/ZHUISUINI-Compatible-2023-2019-Notebook-Computer/dp/B0C1NJQ9RW/,https://m.media-amazon.com/images/I/81T9y-BOlmL.jpg,Baoyachen,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A32QF608NI1UVX&asin=B0C1NJQ9RW&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C4H4W11N,2,MOSISO Laptop Sleeve Compatible with MacBook Air/Pro,13-13.3 inch Notebook,14.99,15.99,Mosiso,,,14.45 x 10.79 x 1.89,8.4 oz,42,4.8 out of 5 stars,https://www.amazon.com/MOSISO-Compatible-Notebook-2023-2021-Vertical/dp/B0C4H4W11N/,https://m.media-amazon.com/images/I/71OKl36kIuL.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B0C4H4W11N&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C9TB18SW,2,Hseok Laptop Sleeve 13.3 Inch Case Briefcase Compatible with All Model of 13.3 Inch MacBook Air/Pro,XPS 13,19.99,,Hseok,,,12 x 8 x 0.6,6.4 oz,"16,014",4.7 out of 5 stars,https://www.amazon.com/Hseok-Briefcase-Compatible-MacBook-Notebooks/dp/B0C9TB18SW/,https://m.media-amazon.com/images/I/5115Bqhnn9L.jpg,Hseok,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AM76X42DZPAJ&asin=B0C9TB18SW&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CDZFTWXC,2,Linpr Puffy Laptop Sleeve 15-16 Inch Streak-Beige,Protective Carrying Case for Men and Women,25.99,,Linpr,,,16.18 x 13.58 x 1.42,6.4 oz,2,5.0 out of 5 stars,https://www.amazon.com/Linpr-Streak-Beige-Protective-Carrying-Compatible/dp/B0CDZFTWXC/,https://m.media-amazon.com/images/I/51HRxHZ8KDL.jpg,Linpr,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3BPFH4854ROIN&asin=B0CDZFTWXC&ref_=dp_merchant_link&isAmazonFulfilled=1
B092PZ7TTL,2,VANKEAN Laptop Briefcase Premium Laptop Case Fits Up to 17.3 Inch Business Shoulder Bag Laptop Expandable Water-Repellent Messenger Bag for Men/Women Computer Bag for Travel/Business/Black,,34.99,36.99,,,,,,"1,995",4.6 out of 5 stars,https://www.amazon.com/VANKEAN-Briefcase-Expandable-Water-Repellent-School-Black/dp/B092PZ7TTL/,https://m.media-amazon.com/images/I/815irfwoHsS.jpg,VANKEAN,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AFZOU47D74FLO&asin=B092PZ7TTL&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C6FJH5GK,2,"mCover Case ONLY Compatible for 2022~2023 14"" HP Pavilion X360 14-EKxxxx Series 2-in-1 Convertible Laptop PC (NOT Fitting Other HP Models) - Aqua",,21.99,,"iPearl Inc, USA",mCover-HP-Pavilion-x360-14-EK-Aqua,,12.78 x 8.33 x 0.88,8.5 oz,42,4.0 out of 5 stars,https://www.amazon.com/mCover-Compatible-2022-2023-14-EKxxxx-Convertible/dp/B0C6FJH5GK/,https://m.media-amazon.com/images/I/51wSidoY5sL.jpg,iPearl-Inc,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2YKDKC0R8H76Z&asin=B0C6FJH5GK&ref_=dp_merchant_link&isAmazonFulfilled=1
B09VFLWBFP,2,Laptop Sleeve,Durable Briefcase Shockproof Protective Case,11.99,11.99,Askuko,AD10D02,,15.8 x 11.2 x 0.9,3.53 oz,"1,071",4.5 out of 5 stars,https://www.amazon.com/Briefcase-Shockproof-Protective-Handbags-Portable/dp/B09VFLWBFP/,https://m.media-amazon.com/images/I/61+tRpfX39L.jpg,aruectech,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1GZKWCP763PNZ&asin=B09VFLWBFP&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C5D1VHWB,2,"NIDOO 15-16 inch Laptop Sleeve Case Protective Computer Cover for 16"" MacBook Pro MAX M1 M2 / 15"" Surface Book 3 2/15.6"" Lenovo Yoga 7i / IdeaPad Gaming 3i / HP EliteBook 650 G9 Handle",Black,14.99,14.99,NIDOO,,,14.57 x 10.43 x 0.79,8.1 oz,"1,117",4.7 out of 5 stars,https://www.amazon.com/NIDOO-Protective-Computer-MacBook-EliteBook/dp/B0C5D1VHWB/,https://m.media-amazon.com/images/I/81hTdIU9BEL.jpg,NIDOO US,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V0D00L6QXWB9&asin=B0C5D1VHWB&ref_=dp_merchant_link&isAmazonFulfilled=1
B00M4LWZ0G,2,"Apple MacBook Air 13"" (Mid 2013) - Core i5 1.3GHz",4GB RAM,299.00,,Intel,MD760LL/B,,12.8 x 8.94 x 0.68,3 lbs,103,4.2 out of 5 stars,https://www.amazon.com/Apple-MacBook-Air-Mid-2013/dp/B00M4LWZ0G/,https://m.media-amazon.com/images/I/51b16Ut6Y0L.jpg,Milo Certified Electronics,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1V7GQDZMI5BMP&asin=B00M4LWZ0G&ref_=dp_merchant_link
B0CBC94BPB,2,Voova Laptop Sleeve Case Compatible with 13.3 13.6 Inch MacBook Air/Pro M2 M1 2016-2022,13 Inch Surface Pro X / 9/8,17.99,,Voova,,,13.19 x 9.65 x 0.98,9.7 oz,"15,981",4.7 out of 5 stars,https://www.amazon.com/Voova-Compatible-2016-2022-Waterproof-Computer/dp/B0CBC94BPB/,https://m.media-amazon.com/images/I/81Xm0HG+NBL.jpg,Voova,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3CMBNYEZ3CHH3&asin=B0CBC94BPB&ref_=dp_merchant_link&isAmazonFulfilled=1
B09VFGK2FV,2,Laptop Case 15.6 Inch,Durable Shockproof Protective Laptop Sleeve,15.99,,Naukay,,,15.8 x 11.5 x 1.8,9.9 oz,"1,488",4.6 out of 5 stars,https://www.amazon.com/Shockproof-Protective-Resistant-Briefcase-Compatible/dp/B09VFGK2FV/,https://m.media-amazon.com/images/I/81Xov381sFL.jpg,Naukay Direct,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1WAQ9DNTIYZ2L&asin=B09VFGK2FV&ref_=dp_merchant_link&isAmazonFulfilled=1
B0CFKYV5P5,2,MOSISO Laptop Sleeve Bag Compatible with MacBook Air/Pro,13-13.3 inch Notebook,16.99,17.99,Mosiso,,,14.53 x 11.02 x 1.42,8.1 oz,"54,669",4.7 out of 5 stars,https://www.amazon.com/MOSISO-Compatible-Notebook-2023-2021-Polyester/dp/B0CFKYV5P5/,https://m.media-amazon.com/images/I/71EDb5awD+L.jpg,Mosiso,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3G9CCM7NUAREO&asin=B0CFKYV5P5&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C65LSCSR,2,Canvaslife Puffy Laptop Sleeve 13 Inch 13.5 Inch,Quilted Puffer Laptop Case for Women,13.49,26.99,laptop bag,,,14.45 x 10.16 x 1.89,6.4 oz,24,4.6 out of 5 stars,https://www.amazon.com/Canvaslife-Quilted-Compatible-MacBook-inch-13-3/dp/B0C65LSCSR/,https://m.media-amazon.com/images/I/41NY-EgftzL.jpg,canvaslife,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2U9T9RP1709O5&asin=B0C65LSCSR&ref_=dp_merchant_link&isAmazonFulfilled=1
B0C2HMLHXJ,2,15.6 16 inch Laptop Case Sleeve for HP Envy X360 15.6,HP Pavilion 15,17.99,18.99,CaseBuy,,,15.75 x 11.02 x 0.79,7.7 oz,"3,437",4.7 out of 5 stars,https://www.amazon.com/Pavilion-Inspiron-VivoBook-Waterpoof-Computer/dp/B0C2HMLHXJ/,https://m.media-amazon.com/images/I/81rigJZguHL.jpg,CaseBuy,/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1LIDGY85TKMI3&asin=B0C2HMLHXJ&ref_=dp_merchant_link&isAmazonFulfilled=1
